               date            open            high             low     close        MA5       MA10   prev_MA5  prev_MA10  golden_cross  dead_cross      slowk      slowd  stoch_position     prev_k     prev_d  stochastic_golden_cross  stochastic_dead_cross        MACD  signal_macd          MA20         std         upper         lower   band_width         rsi        pdi        mdi        ADX    buy   sell  position_long  position_short
1068  1683740160000  27325.35000000  27350.00000000  27294.48000000  27307.10  27237.466  27344.107  27185.602  27427.501         False       False  37.401864  33.210115               0  33.934863  28.103895                    False                  False -262.922413  -207.885995  27584.886429  494.120819  28573.128067  26596.644790  1976.483277   51.080774  13.126066  41.398803  45.219318  False  False          False           False
1069  1683740340000  27307.10000000  27333.51000000  27266.65000000  27303.71  27281.942  27267.983  27237.466  27344.107          True       False  37.108035  36.148254               0  37.401864  33.210115                    False                  False -255.761454  -217.461087  27522.139286  467.498388  28457.136062  26587.142510  1869.993552   94.250033  12.692180  41.406256  45.780614  False  False          False           False
1070  1683740520000  27303.72000000  27341.14000000  27267.75000000  27337.90  27318.096  27213.945  27281.942  27267.983         False       False  37.398165  37.302688               0  37.108035  36.148254                    False                  False -244.508948  -222.870659  27460.102143  425.444128  28310.990398  26609.213887  1701.776511   93.509298  12.605851  39.849161  46.220322  False  False          False           False
1071  1683740700000  27337.90000000  27466.65000000  27270.59000000  27431.34  27341.080  27227.870  27318.096  27213.945         False       False  40.282521  38.262907               0  37.398165  37.302688                    False                  False -225.452552  -223.387038  27403.932857  365.399984  28134.732826  26673.132889  1461.599937   94.497699  17.624903  35.958790  45.362829  False  False          False           False
1072  1683740880000  27431.35000000  27464.03000000  27347.20000000  27348.87  27345.784  27265.693  27341.080  27227.870         False       False  42.080862  39.920516               0  40.282521  38.262907                    False                  False -214.531871  -221.616004  27347.349286  297.502954  27942.355194  26752.343377  1190.011817   73.969897  16.585801  33.838786  44.566586   True  False           True           False
1073  1683741060000  27348.86000000  27357.68000000  27304.12000000  27330.99  27350.562  27294.014  27345.784  27265.693         False       False  43.451767  41.938383               0  42.080862  39.920516                    False                  False -204.957299  -218.284263  27294.923571  214.376119  27723.675809  26866.171334   857.504475   52.817637  16.116687  35.156664  44.035705   True  False          False           False
1074  1683741240000  27330.99000000  27392.96000000  27324.15000000  27392.96  27368.412  27325.177  27350.562  27294.014         False       False  46.863690  44.132106               0  43.451767  41.938383                    False                  False -190.176682  -212.662747  27260.257857  138.654251  27537.566360  26982.949355   554.617005   60.849193  17.440580  33.832706  43.173877   True  False          False           False
1075  1683741420000  27392.95000000  27524.30000000  27372.78000000  27498.72  27400.576  27359.336  27368.412  27325.177         False       False  65.081221  51.798893               0  46.863690  44.132106                    False                  False -167.992476  -203.728693  27275.017143  152.599580  27580.216304  26969.817982   610.398322   74.006515  23.117127  31.059019  41.137128   True  False          False           False
1076  1683741600000  27498.73000000  27539.57000000  27453.58000000  27467.64  27407.836  27374.458  27400.576  27359.336         False       False  80.932590  64.292500              -1  65.081221  51.798893                    False                  False -151.176559  -193.218266  27310.517143  132.879597  27576.276337  27044.757949   531.518388   69.204995  22.861413  29.577053  39.113526   True  False          False           False
1077  1683741780000  27467.64000000  27471.35000000  27414.22000000  27434.73  27425.008  27385.396  27407.836  27374.458         False       False  89.885120  78.632977              -1  80.932590  64.292500                    False                  False -138.904186  -182.355450  27338.156429  112.743358  27563.643144  27112.669713   450.973431   61.378111  22.106711  30.875036  37.501825   True  False          False           False
1078  1683741960000  27434.72000000  27437.31000000  27375.02000000  27375.03  27433.816  27392.189  27425.008  27385.396         False       False  79.589482  83.469064               0  89.885120  78.632977                    False                   True -132.468517  -172.378063  27359.135000   85.251790  27529.638581  27188.631419   341.007161   42.813385  21.281777  32.071253  36.267609  False  False          False           False
1079  1683742140000  27375.03000000  27489.26000000  27375.02000000  27439.96  27443.216  27405.814  27433.816  27392.189         False       False  74.661682  81.378762               0  79.589482  83.469064                    False                  False -120.737113  -162.049873  27379.337143   64.745163  27508.827468  27249.846817   258.980651   62.170323  22.942433  29.869788  34.613991  False  False          False           False
1080  1683742320000  27439.95000000  27467.17000000  27360.30000000  27360.30  27415.532  27408.054  27443.216  27405.814         False       False  61.814497  72.021887               0  74.661682  81.378762                    False                  False -116.524565  -152.944812  27382.471429   62.487834  27507.447097  27257.495760   249.951337   53.361161  21.458489  28.828677  33.188434  False  False          False           False
1081  1683742500000  27360.31000000  27441.23000000  27355.09000000  27441.00  27410.204  27409.020  27415.532  27408.054         False       False  61.212194  65.896124               0  61.814497  72.021887                    False                  False -105.458613  -143.447572  27390.732143   61.998057  27514.728256  27266.736030   247.992226   55.282139  20.317748  27.617664  31.905592  False  False          False           False
1082  1683742680000  27441.00000000  27503.24000000  27438.66000000  27498.38  27422.934  27423.971  27410.204  27409.020         False        True  64.253408  62.426700               0  61.212194  65.896124                     True                  False  -91.009578  -132.959973  27404.395000   63.214629  27530.824259  27277.965741   252.858517   49.958165  23.433235  26.481080  30.062775  False  False          False           False
1083  1683742860000  27498.38000000  27498.39000000  27459.97000000  27459.98  27439.924  27436.870  27422.934  27423.971          True       False  73.170149  66.211917               0  64.253408  62.426700                    False                  False  -81.715211  -122.711021  27415.557143   57.617490  27530.792122  27300.322163   230.469959   49.074164  22.831246  25.800794  28.351588   True  False          False           False
1084  1683743040000  27459.97000000  27465.49000000  27428.94000000  27460.94  27444.120  27443.668  27439.924  27436.870         False       False  75.464867  70.962808               0  73.170149  66.211917                    False                  False  -73.425490  -112.853914  27424.345714   54.139920  27532.625555  27316.065874   216.559682   53.433055  22.245759  27.316276  27.057235   True  False          False           False
1085  1683743220000  27460.94000000  27469.69000000  27450.74000000  27464.97  27465.054  27440.293  27444.120  27443.668         False       False  69.934309  72.856442               0  75.464867  70.962808                    False                   True  -65.772456  -103.437623  27426.747857   55.209622  27537.167102  27316.328612   220.838489   63.791940  22.244599  26.930671  25.805242  False  False          False           False
1086  1683743400000  27464.96000000  27476.21000000  27416.61000000  27425.14  27461.882  27436.043  27465.054  27440.293         False       False  63.494261  69.631146               0  69.934309  72.856442                    False                  False  -62.204267   -95.190952  27432.195714   50.495581  27533.186876  27331.204553   201.982323   47.537879  21.229559  28.314857  24.983503  False  False          False           False
1087  1683743580000  27425.13000000  27488.72000000  27422.85000000  27450.82  27452.370  27437.652  27461.882  27436.043         False       False  59.505617  64.311395               0  63.494261  69.631146                    False                  False  -56.651250   -87.483011  27440.755000   41.348478  27523.451955  27358.058045   165.393911   68.325370  21.114293  26.856276  24.053953  False  False          False           False
1088  1683743760000  27450.83000000  27470.00000000  27430.00000000  27432.53  27446.880  27443.402  27452.370  27437.652         False       False  50.726103  57.908660               0  59.505617  64.311395                    False                  False  -53.114029   -80.609215  27443.581429   39.122591  27521.826611  27365.336246   156.490364   47.705478  20.426179  25.981032  23.190800  False  False          False           False
1089  1683743940000  27432.52000000  27458.49000000  27431.27000000  27444.41  27443.574  27443.847  27446.880  27443.402         False        True  49.732011  53.321244               0  50.726103  57.908660                    False                  False  -48.789721   -74.245316  27439.702143   35.784874  27511.271890  27368.132396   143.139494   30.596103  19.949712  25.374990  22.389300  False  False          False           False
1090  1683744120000  27444.41000000  27471.09000000  27439.71000000  27461.68  27442.916  27453.985  27443.574  27443.847         False       False  54.113991  51.524035               0  49.732011  53.321244                     True                  False  -43.468059   -68.089865  27439.276429   35.460930  27510.198289  27368.354568   141.843720   50.720705  20.518327  24.660818  21.444995  False  False          False           False
1091  1683744300000  27461.69000000  27461.69000000  27429.89000000  27434.31  27444.750  27453.316  27442.916  27453.985         False       False  57.945785  53.930596               0  54.113991  51.524035                    False                  False  -40.986665   -62.669225  27439.246429   35.465250  27510.176928  27368.315929   141.860999   40.775892  19.906880  24.846165  20.701550  False  False          False           False
1092  1683744480000  27434.32000000  27434.32000000  27389.18000000  27411.93  27436.972  27444.671  27444.750  27453.316         False       False  54.595568  55.551781               0  57.945785  53.930596                    False                   True  -40.360767   -58.207533  27441.882143   31.472052  27504.826247  27378.938039   125.888208   33.700061  19.039533  27.693038  20.545516  False  False          False           False
1093  1683744660000  27411.92000000  27441.15000000  27408.51000000  27433.44  27437.154  27442.017  27436.972  27444.671         False       False  48.241647  53.594333               0  54.595568  55.551781                    False                  False  -37.694542   -54.104935  27441.416429   31.550825  27504.518079  27378.314778   126.203301   52.874359  19.101413  26.784291  20.273944  False  False          False           False
1094  1683744840000  27433.44000000  27442.55000000  27431.72000000  27434.31  27435.134  27439.354  27437.154  27442.017         False       False  48.241647  50.359621               0  48.241647  53.594333                    False                  False  -35.106650   -50.305278  27446.702857   21.519736  27489.742328  27403.663386    86.078943   43.096094  19.029854  26.473869  19.994315  False  False          False           False
1095  1683745020000  27434.32000000  27441.75000000  27432.18000000  27432.18  27429.234  27436.075  27435.134  27439.354         False       False  48.019292  48.167529               0  48.241647  50.359621                    False                  False  -32.848939   -46.814010  27446.072857   21.826451  27489.725759  27402.419955    87.305804   49.830771  18.822261  26.185071  19.734659  False  False          False           False
1096  1683745200000  27432.18000000  27485.17000000  27411.72000000  27482.26  27438.824  27441.787  27429.234  27436.075         False       False  58.800859  51.687266               0  48.019292  48.167529                     True                  False  -26.710743   -42.793357  27444.921429   19.111077  27483.143583  27406.699274    76.444309   63.364169  22.154808  24.019348  18.613474  False  False          False           False
1097  1683745380000  27482.27000000  27790.49000000  27482.26000000  27677.15  27491.868  27464.420  27438.824  27441.787          True       False  64.895747  57.238633               0  58.800859  51.687266                    False                  False   -6.050440   -35.444773  27460.433571   65.093193  27590.619958  27330.247185   260.372773   83.748395  43.078192  17.484122  20.302563   True  False          False           False
1098  1683745560000  27677.15000000  27734.00000000  27647.28000000  27683.80  27541.940  27489.547  27491.868  27464.420         False       False  76.800784  66.832463               0  64.895747  57.238633                    False                  False   10.735843   -26.208650  27476.352143   88.329497  27653.011138  27299.693148   353.317990   91.789220  39.797369  16.152536  21.871003   True  False          False           False
1099  1683745740000  27683.81000000  27740.00000000  27655.51000000  27711.20  27597.318  27516.226  27541.940  27489.547         False       False  75.138089  72.278207               0  76.800784  66.832463                    False                  False   25.950899   -15.776740  27493.940000  108.173865  27710.287730  27277.592270   432.695460   99.298257  37.377997  14.957311  23.368821   True  False          False           False
1100  1683745920000  27711.21000000  27716.94000000  27650.15000000  27650.15  27640.912  27535.073  27597.318  27516.226         False       False  72.895434  74.944769               0  75.138089  72.278207                    False                   True   32.705704    -6.080251  27510.012143  113.738004  27737.488152  27282.536134   454.952018   81.583933  35.162940  14.546504  24.662039  False  False          False           False
1101  1683746100000  27650.16000000  27688.90000000  27650.15000000  27666.49  27677.758  27558.291  27640.912  27535.073         False       False  71.457643  73.163722               0  72.895434  74.944769                    False                  False   38.928691     2.921537  27525.417143  119.560590  27764.538323  27286.295963   478.242360   82.378535  33.907462  14.027128  25.862885  False  False          False           False
1102  1683746280000  27666.50000000  27709.20000000  27634.10000000  27673.87  27677.102  27584.485  27677.758  27558.291         False       False  68.356964  70.903347               0  71.457643  73.163722                    False                  False   43.949338    11.127097  27542.655714  122.500055  27787.655823  27297.655605   490.000218   83.218340  33.430536  13.054311  27.146545  False  False          False           False
1103  1683746460000  27673.87000000  27710.00000000  27669.99000000  27692.93  27678.928  27610.434  27677.102  27584.485         False       False  71.910327  70.574978               0  68.356964  70.903347                     True                  False   48.902501    18.682178  27560.407143  125.146062  27810.699267  27310.115019   500.584249   81.653995  32.227750  12.554756  28.345369   True  False          False           False
1104  1683746640000  27692.93000000  27736.05000000  27685.99000000  27736.05  27683.898  27640.608  27678.928  27610.434         False       False  77.688072  72.651788               0  71.910327  70.574978                    False                  False   55.665663    26.078875  27580.005000  129.889385  27839.783770  27320.226230   519.557539   66.270718  33.199113  11.939140  29.684963   True  False          False           False
1105  1683746820000  27736.04000000  27750.07000000  27690.39000000  27690.39  27691.946  27666.429  27683.898  27640.608         False       False  79.060244  76.219548               0  77.688072  72.651788                    False                  False   56.687677    32.200635  27598.296429  125.759241  27849.814910  27346.777947   503.036963   51.497659  32.624201  11.232037  31.048746   True  False          False           False
1106  1683747000000  27690.40000000  27737.62000000  27690.39000000  27730.42  27704.732  27691.245  27691.946  27666.429         False       False  81.921721  79.556679              -1  79.060244  76.219548                    False                  False   60.035663    37.767641  27621.045714  118.021771  27857.089255  27385.002173   472.087082   54.130846  31.056594  10.692333  32.315116   True  False          False           False
1107  1683747180000  27730.43000000  27739.62000000  27708.75000000  27726.31  27715.220  27696.161  27704.732  27691.245         False       False  80.795472  80.592479              -1  81.921721  79.556679                    False                  False   61.646699    42.543453  27641.965000  107.716449  27857.397897  27426.532103   430.865794   71.673307  30.252516  10.342527  33.510134   True  False          False           False
1108  1683747360000  27726.32000000  27742.40000000  27706.13000000  27706.14  27717.862  27698.395  27715.220  27696.161         False       False  81.686758  81.467984              -1  80.795472  80.592479                    False                  False   60.597377    46.154238  27661.381429   90.535457  27842.452343  27480.310514   362.141828   61.042723  29.354657   9.931414  34.648020   True  False          False           False
1109  1683747540000  27706.14000000  27716.53000000  27701.73000000  27711.09  27712.870  27698.384  27717.862  27698.395         False       False  79.941213  80.807814               0  81.686758  81.467984                    False                   True   59.479563    48.819303  27681.303571   62.596301  27806.496173  27556.110970   250.385203   60.508187  28.850704  10.271306  35.565369  False  False          False           False
1110  1683747720000  27711.09000000  27721.32000000  27704.73000000  27710.29  27716.850  27704.398  27712.870  27698.384         False       False  76.916143  79.514705               0  79.941213  80.807814                    False                  False   57.862134    50.627869  27697.591429   25.488472  27748.568373  27646.614484   101.953889   55.464618  28.851153  10.062761  36.473695  False  False          False           False
1111  1683747900000  27710.28000000  27710.29000000  27683.49000000  27683.49  27707.464  27706.098  27716.850  27704.398         False       False  65.202160  74.019839               0  76.916143  79.514705                    False                  False   53.797629    51.261821  27698.044286   25.151443  27748.347171  27647.741400   100.605771   31.560483  27.866836  12.423353  36.606333  False  False          False           False
1112  1683748080000  27683.50000000  27708.88000000  27652.17000000  27687.03  27699.608  27707.414  27707.464  27706.098         False        True  54.070061  65.396121               0  65.202160  74.019839                    False                  False   50.282502    51.065957  27698.275000   25.025227  27748.325453  27648.224547   100.100906   48.326693  25.856577  15.511223  35.777897  False   True          False            True
1113  1683748260000  27687.04000000  27700.03000000  27677.76000000  27677.76  27693.932  27705.897  27699.608  27707.414         False       False  41.959127  53.743783               0  54.070061  65.396121                    False                  False   46.215979    50.095962  27695.886429   25.291138  27746.468704  27645.304153   101.164550   12.191269  25.091104  15.052020  35.008635  False   True          False           False
1114  1683748440000  27678.32000000  27700.00000000  27667.84000000  27690.02  27689.718  27701.294  27693.932  27705.897         False       False  43.836050  46.621746               0  41.959127  53.743783                    False                  False   43.481284    48.773026  27698.734286   21.740411  27742.215109  27655.253463    86.961646   26.674380  23.986745  15.747166  33.989225  False   True          False           False
1115  1683748620000  27690.03000000  27699.74000000  27678.99000000  27692.26  27686.112  27701.481  27689.718  27701.294         False       False  45.339312  43.711496               0  43.836050  46.621746                     True                  False   41.021893    47.222799  27700.575000   19.805164  27740.185327  27660.964673    79.220654   38.406281  23.274933  15.279865  33.042630  False  False          False           False
1116  1683748800000  27692.27000000  27696.41000000  27652.68000000  27674.59  27684.332  27695.898  27686.112  27701.481         False       False  40.423729  43.199697               0  45.339312  43.711496                    False                   True   37.217961    45.221832  27700.626429   19.731281  27740.088990  27661.163867    78.925123   24.855332  21.806271  18.112121  31.343460  False   True          False           False
1117  1683748980000  27674.59000000  27690.87000000  27664.83000000  27685.70  27684.066  27691.837  27684.332  27695.898         False       False  35.767018  40.510020               0  40.423729  43.199697                    False                  False   34.699804    43.117426  27700.110000   20.040410  27740.190819  27660.029181    80.161638   35.167089  20.958197  17.407718  29.765660  False   True          False           False
1118  1683749160000  27685.69000000  27709.08000000  27685.69000000  27706.98  27689.910  27691.921  27684.066  27691.837         False       False  37.711951  37.967566               0  35.767018  40.510020                    False                  False   34.028999    41.299741  27698.033571   17.356413  27732.746396  27663.320746    69.425650   65.180302  23.021039  16.776573  28.760295  False   True          False           False
1119  1683749340000  27706.99000000  27739.88000000  27706.98000000  27731.18  27698.142  27693.930  27689.910  27691.921          True       False  59.266682  44.248550               0  37.711951  37.967566                     True                  False   35.046129    40.049018  27700.947143   19.290497  27739.528137  27662.366148    77.161989   72.518617  26.696382  15.903157  28.515738  False  False          False           False
1120  1683749520000  27731.19000000  27736.92000000  27702.87000000  27709.11  27701.512  27693.812  27698.142  27693.930         False       False  68.885403  55.288012               0  59.266682  44.248550                    False                  False   33.683071    38.775829  27699.425000   17.548063  27734.521126  27664.328874    70.192252   64.143283  25.232252  15.692958  28.143834  False  False          False           False
1121  1683749700000  27709.12000000  27781.45000000  27709.11000000  27779.65  27722.524  27703.428  27701.512  27693.812         False       False  83.092727  70.414937              -1  68.885403  55.288012                    False                  False   37.858417    38.592346  27703.235000   27.051476  27757.337952  27649.132048   108.205905   76.500503  29.282045  13.943351  28.668230  False  False          False           False
1122  1683749880000  27779.65000000  27982.23000000  27765.80000000  27900.79  27765.542  27724.804  27722.524  27703.428         False       False  79.012923  76.997018               0  83.092727  70.414937                    False                  False   50.361854    40.946248  27717.138571   59.372604  27835.883780  27598.393363   237.490417   86.201868  46.060603  10.258354  31.161250   True  False           True           False
1123  1683750060000  27900.80000000  27918.38000000  27844.40000000  27887.24  27801.594  27745.752  27765.542  27724.804         False       False  81.717919  81.274523              -1  79.012923  76.997018                    False                  False   58.503159    44.457630  27729.720714   74.682892  27879.086498  27580.354931   298.731566   87.452887  41.976834   9.348840  33.476197   True  False          False           False
1124  1683750240000  27887.23000000  27900.18000000  27840.78000000  27867.90  27828.938  27763.540  27801.594  27745.752         False       False  70.635642  77.122161               0  81.717919  81.274523                    False                   True   62.672179    48.100540  27740.978571   82.950197  27906.878965  27575.078177   331.800788   81.185814  38.987888   9.117100  35.520397  False  False          False           False
1125  1683750420000  27867.89000000  27886.03000000  27846.01000000  27856.92  27858.500  27780.006  27828.938  27763.540         False       False  66.205134  72.852898               0  70.635642  77.122161                    False                  False   64.348395    51.350111  27753.366429   86.575272  27926.516973  27580.215885   346.301088   76.602086  37.072589   8.669218  37.418582  False  False          False           False
1126  1683750600000  27856.92000000  27915.53000000  27856.91000000  27874.79  27877.528  27800.026  27858.500  27780.006         False       False  64.930995  67.257257               0  66.205134  72.852898                    False                  False   66.353882    54.350865  27766.777857   89.984461  27946.746780  27586.808935   359.937845   76.064467  38.025631   8.045733  39.393879  False  False          False           False
1127  1683750780000  27874.79000000  27875.97000000  27848.94000000  27859.24  27869.218  27817.380  27877.528  27800.026         False       False  64.037185  65.057771               0  64.930995  67.257257                    False                  False   65.928507    56.666393  27779.740714   89.243061  27958.226837  27601.254591   356.972246   77.908317  36.714434   8.785026  40.964605  False  False          False           False
1128  1683750960000  27859.23000000  27894.34000000  27859.23000000  27891.78  27870.126  27835.860  27869.218  27817.380         False       False  67.543620  65.503933               0  64.037185  65.057771                     True                  False   67.439697    58.821054  27794.152143   89.927987  27974.008117  27614.296169   359.711948   74.273715  37.432588   8.380781  42.568089   True  False          False           False
1129  1683751140000  27891.78000000  27897.41000000  27863.49000000  27875.34  27871.614  27850.276  27870.126  27835.860         False       False  67.599252  66.393352               0  67.543620  65.503933                    False                  False   66.543681    60.365580  27807.229286   87.242744  27981.714774  27632.743797   348.970977   39.922389  36.135876   7.997879  44.081524   True  False          False           False
1130  1683751320000  27875.34000000  27876.86000000  27859.58000000  27859.58  27872.146  27865.323  27871.614  27850.276         False       False  67.158750  67.433874               0  67.599252  66.393352                    False                   True   63.826134    61.057691  27820.442857   79.251252  27978.945361  27661.940354   317.005007   39.235679  35.252263   8.355606  45.338447  False  False          False           False
1131  1683751500000  27859.59000000  27915.89000000  27858.61000000  27886.16  27874.420  27875.974  27872.146  27865.323         False        True  65.508597  66.755533               0  67.158750  67.433874                    False                  False   63.089981    61.464149  27834.761429   70.679502  27976.120433  27693.402424   282.718009   56.727085  37.892495   7.684796  46.834127  False  False          False           False
1132  1683751680000  27886.15000000  27886.17000000  27862.55000000  27872.63  27877.098  27873.158  27874.420  27875.974          True       False  63.242799  65.303382               0  65.508597  66.755533                    False                  False   60.714932    61.314305  27846.593571   60.820440  27968.234452  27724.952691   243.281760   55.680914  36.588059   7.420249  48.222972  False  False          False           False
1133  1683751860000  27872.63000000  27874.78000000  27853.68000000  27854.71  27869.684  27869.905  27877.098  27873.158         False        True  60.907765  63.219721               0  63.242799  65.303382                    False                  False   56.732715    60.397987  27855.417143   50.948122  27957.313388  27753.520898   203.792490   42.741469  35.415199   8.529947  49.148411  False   True          False            True
1134  1683752040000  27854.72000000  27872.21000000  27854.71000000  27867.40  27868.096  27869.855  27869.684  27869.905         False       False  57.692162  60.614242               0  60.907765  63.219721                    False                  False   53.978525    59.114095  27866.723571   28.679072  27924.081716  27809.365427   114.716290   53.011959  34.429426   8.292518  50.007747  False   True          False           False
1135  1683752220000  27867.41000000  27871.79000000  27848.50000000  27857.22  27867.624  27869.885  27868.096  27869.855         False       False  51.516334  56.705420               0  57.692162  60.614242                    False                  False   50.393464    57.369969  27872.264286   14.599993  27901.464272  27843.064300    58.399972   34.721485  33.108604   8.997299  50.526014  False   True          False           False
1136  1683752400000  27857.22000000  27868.40000000  27788.41000000  27803.30  27851.052  27862.736  27867.624  27869.885         False       False  37.217562  48.808686               0  51.516334  56.705420                    False                  False   42.709061    54.437787  27865.300714   21.545221  27908.391156  27822.210272    86.180884   26.079161  28.994452  17.214094  48.738005  False   True          False           False
1137  1683752580000  27803.29000000  27819.56000000  27803.29000000  27819.55  27840.436  27858.767  27851.052  27862.736         False       False  26.041279  38.258391               0  37.217562  48.808686                    False                  False   37.498101    51.049850  27860.465714   23.727734  27907.921182  27813.010247    94.910935   36.751175  28.226157  16.757955  47.077711  False   True          False           False
1138  1683752760000  27819.55000000  27829.00000000  27795.08000000  27795.44  27828.582  27849.133  27840.436  27858.767         False       False  13.799481  25.686107               1  26.041279  38.258391                    False                  False   31.064806    47.052841  27855.290000   29.243161  27913.776322  27796.803678   116.972645   19.475101  28.203923  15.816957  45.724935  False   True          False           False
1139  1683752940000  27795.45000000  27797.35000000  27772.93000000  27777.70  27810.642  27839.369  27828.582  27849.133         False       False  11.092850  16.977870               1  13.799481  25.686107                    False                  False   24.255304    42.493334  27849.631429   35.826925  27921.285279  27777.977578   143.307701   18.938551  27.027280  18.941192  43.715333  False   True          False           False
1140  1683753120000  27777.70000000  27783.30000000  27774.37000000  27778.47  27794.892  27831.258  27810.642  27839.369         False       False   4.242133   9.711488               1  11.092850  16.977870                    False                  False   18.705234    37.735714  27842.751429   39.666596  27922.084621  27763.418236   158.666384   21.900339  26.590412  18.635027  41.849274  False   True          False           False
1141  1683753300000  27778.47000000  27782.16000000  27760.89000000  27762.87  27786.806  27818.929  27794.892  27831.258         False       False   2.829742   6.054908               1   4.242133   9.711488                    False                  False   12.899280    32.768427  27835.867857   44.635709  27925.139275  27746.596439   178.542836   12.282601  25.531815  20.416206  39.655288  False   True          False           False
1142  1683753480000  27762.88000000  27762.89000000  27743.29000000  27756.29  27774.154  27807.295  27786.806  27818.929         False       False   4.228165   3.766680               1   2.829742   6.054908                     True                  False    7.678554    27.750452  27826.190000   46.239942  27918.669885  27733.710115   184.959770   12.610210  24.561454  23.053046  37.049050  False  False          False           False
1143  1683753660000  27756.28000000  27764.76000000  27219.00000000  27320.87  27679.240  27753.911  27774.154  27807.295         False       False   7.809029   4.955645               1   4.228165   3.766680                    False                  False  -31.233621    15.953638  27786.585000  141.086039  28068.757078  27504.412922   564.344156    3.295448  11.479051  61.942658  39.312060  False  False          False           False
1144  1683753840000  27317.44000000  27594.25000000  27307.11000000  27593.58  27642.416  27726.529  27679.240  27753.911         False       False  25.299967  12.445720               0   7.809029   4.955645                    False                  False  -39.609786     4.840953  27767.585000  148.229857  28064.044713  27471.125287   592.919427   35.382247   8.817872  47.582546  41.413425  False  False          False           False
1145  1683754020000  27593.59000000  27593.59000000  27492.32000000  27539.42  27594.606  27694.749  27642.416  27726.529         False       False  38.798258  23.969085               0  25.299967  12.445720                    False                  False  -50.041371    -6.135512  27742.817857  155.674377  28054.166612  27431.469103   622.697509   34.058133   8.104274  43.731863  43.364694  False  False          False           False
1146  1683754200000  27539.42000000  27590.34000000  27372.83000000  27396.56  27521.344  27654.075  27594.606  27694.749         False       False  42.951042  35.683089               0  38.798258  23.969085                    False                  False  -69.040232   -18.716456  27708.812857  175.828414  28060.469684  27357.156030   703.313654   29.466652   6.826457  45.498347  45.546314  False  False          False           False
1147  1683754380000  27396.57000000  27499.46000000  27390.12000000  27496.24  27469.334  27621.744  27521.344  27654.075         False       False  39.181866  40.310389               0  42.951042  35.683089                    False                   True  -75.186915   -30.010548  27683.207857  179.019944  28041.247744  27325.167970   716.079774   36.259627   6.289596  41.920169  47.572104  False   True          False           False
1148  1683754560000  27496.25000000  27500.07000000  27473.20000000  27489.46  27503.052  27591.146  27469.334  27621.744         False       False  36.983418  39.705442               0  39.181866  40.310389                    False                  False  -79.686717   -39.945782  27656.212143  177.598196  28011.408534  27301.015751   710.392783   36.573724   6.207645  41.065464  49.441032  False   True          False           False
1149  1683754740000  27489.45000000  27511.71000000  27486.29000000  27511.71  27486.678  27564.547  27503.052  27591.146         False       False  42.982672  39.715985               0  36.983418  39.705442                     True                  False  -80.529163   -48.062458  27631.532857  171.415895  27974.364648  27288.701066   685.663582   38.171513   7.013147  40.229796  50.931693  False  False          False           False
1150  1683754920000  27511.70000000  27511.71000000  27452.72000000  27465.49  27471.892  27533.249  27486.678  27564.547         False       False  42.304502  40.756864               0  42.982672  39.715985                    False                  False  -83.958553   -55.241677  27607.403571  169.137969  27945.679510  27269.127633   676.551877   61.216765   6.673745  41.036936  52.438294  False  False          False           False
1151  1683755100000  27465.49000000  27491.38000000  27447.29000000  27491.37  27490.854  27506.099  27471.892  27533.249         False       False  43.377644  42.888272               0  42.304502  40.756864                    False                  False  -83.624103   -60.918162  27583.962143  159.967343  27903.896828  27264.027458   639.869370   37.154061   6.423526  39.960089  53.857174  False  False          False           False
1152  1683755280000  27491.37000000  27566.99000000  27486.74000000  27486.74  27488.954  27479.144  27490.854  27506.099          True       False  43.784261  43.155469               0  43.377644  42.888272                    False                  False  -82.778433   -65.290216  27561.912143  149.508576  27860.929294  27262.894991   598.034303   42.437554  12.434014  37.224387  53.576076  False  False          False           False
1153  1683755460000  27486.74000000  27547.27000000  27482.28000000  27530.15  27497.092  27500.072  27488.954  27479.144         False        True  48.694566  45.285490               0  43.784261  43.155469                    False                  False  -77.709621   -67.774097  27544.230000  136.058190  27816.346381  27272.113619   544.232761   76.841471  11.733440  35.513703  53.344331  False  False          False           False
1154  1683755640000  27530.15000000  27530.15000000  27506.42000000  27517.37  27498.224  27492.451  27497.092  27500.072          True       False  51.471423  47.983416               0  48.694566  45.285490                    False                  False  -73.872238   -68.993725  27525.580000  118.203661  27761.987323  27289.172677   472.814645   56.523618  11.479116  34.743940  53.129139  False  False          False           False
1155  1683755820000  27517.37000000  27517.37000000  27492.10000000  27508.57  27506.840  27489.366  27498.224  27492.451         False       False  53.726207  51.297399               0  51.471423  47.983416                    False                  False  -70.725886   -69.340157  27507.415714   96.476777  27700.369268  27314.462161   385.907107   55.827285  11.200698  35.275694  53.034235  False  False          False           False
1156  1683756000000  27508.57000000  27526.70000000  27490.62000000  27522.51  27513.068  27501.961  27506.840  27489.366         False       False  53.883956  53.027195               0  53.726207  51.297399                    False                  False  -66.342779   -68.740682  27490.717143   65.272580  27621.262302  27360.171984   261.090319   53.469099  11.727714  34.007429  52.725693   True  False           True           False
